"review_id","sentence_id","sentence_text","sentence_sentiment","sentence_category","sentence_category_group","sentence_topic","entities"
"cad519ad9b45ee364e643c380dd69c1e","f7a64bde516b76f59f607f9e72442289","I would certainly consider returning for another enjoyable meal.","Positive","Experience","Loyalty","Loyalty","[]"
"2b796e560254da41a63b23b3bb3fbbf0","1afd1a098fa7ed6503cdb2ad52d0dd26","I also tried the oreo churros and they also very good.","Positive","Food","Quality","Taste","[""oreo churros""]"
"6488412a4ac03b419957429a0e636622","21483d962fc559e046e8995067bffc80","Security doesn’t respond to my requests to help recover my wallet 30 seconds after it was stolen.","Negative","People","Team","Hospitality","[""security"",""wallet""]"
"99e5a9c5227478269dd1b54beaa834bf","4585af0bbbeb821312d170419c4608d4","Dhiman was our server and he really made me and my sister’s night way better.","Positive","People","People","Team","[""Dhiman"",""sister""]"
"395f96b47a85c3bb397ef207a526ea31","06e777579d46bade5d26431d985f81dd","I ordered a 4-stack with banana slices--yum!","Positive","Food","Quality","Taste","[""4-stack"",""banana slices""]"
"1c322cb55cc9d563b4fb73064b2524f6","5dbfd2eb4a4c150f523fbab0175ab028","Great staff, always a clean table anywhere you want to sit and their service is ridiculously fast.","Positive","People","Team","Hospitality","[""staff""]"
"2d6ab3502c9014131d9734fca39edd51","b3a79ee3fd8b5fb400f85805edfabd81","my server and the manager were excellent no doubt.","Positive","People","Team","Hospitality","[""server"",""manager""]"
"3675f8e791b5b1f0222e6ce3573788d5","e4f74882e0790e4cfbad53138f6b6388","Staff was nice overall but the mistakes ruined it for us.","Negative","People","Team","Hospitality","[""Staff""]"
"76aed0158dad7eccdf504890b4392c06","f12180011113f5369298ef74624481c3","Presentation has improved so thank you for that!","Positive","Food","Quality","Appearance/Presentation","[]"
"87b9e8845942e1f928cfa4b482cbf4a5","84c9a0d51c64706bf9a81100f5ff1012","They delivered a perfect holiday meal.","Positive","Food","Quality","Taste","[""holiday meal""]"
"3b1538f41ca4bef866c02c9fe4bc1dd1","c61a9f6b9a7c49428db3f06249468687","Great service.","Positive","People","Team","Hospitality","[""service""]"
"395f96b47a85c3bb397ef207a526ea31","d3fe718359e36e8f478e93b230dc2f85","Wow.","Positive","Experience","Amenities","Amenities","[]"
"5277ad7cbf23c7cb3fbcccb53746116b","558ba57fbc1ee785600225d7e017b961","If you like shrimp tacos you will love the tempora shrimp taco.","Positive","Food","Menu","Comments","[""shrimp tacos"",""tempora shrimp taco""]"
"1755ada6fc4720d226f9f88b714727a8","16cbda2cbb6ab3b46d4637b7fc745dd8","The staff is kind.","Positive","People","Team","Hospitality","[]"
"e4cd324d957d599ca9b91db4611cfd22","6c0f6e468d67d894d150728da334d00e","But the atmosphere is awesome and a super cool place.","Positive","Experience","Amenities","Amenities","[""atmosphere"",""place""]"
"77ace14cf75dd454f9e210d60c5479b3","35f10032e6f95d6513dff24896e6450c","The location is convenient when I'm in Los Angeles.","Positive","Experience","Amenities","Amenities","[""Los Angeles""]"
"4a45195fa20f039934386fc0ce13b00d","93251b74fa0b110fda096245b0249b37","You can get a fresh whole Rotisserie chicken for less than 10$.","Positive","Food","Menu","Comments","[""Rotisserie chicken"",""$10""]"
"0a5125337a9188764eed56a723237810","008dcce6688ad7fb81a7c307718554b1","Their prices are way too the roof, and $5 for coffee is just insane.","Negative","Experience","Payment","Cost of Meal","[""$5"",""coffee""]"
"5f28567bd60b932a9338b9b92365ecff","0205bd921cab99b02bf84a56fcb91823","The kids menu is pretty killer so can't sleep too much on that even for dinner!","Positive","Food","Menu","Comments","[""kids menu"",""dinner""]"
"c01e62ce81827f011d77c76c23914935","8efc271650fc32b8c8c759a9a94b13e3","Unfortunately this was a wasted experience.","Negative","Experience","Loyalty","Loyalty","[]"
"ed99508314159554d690d038a4bf3207","d0ea5a224c8f57e5f9afb46241cd7758","Our server, MD, is so pleasant and kind.","Positive","People","Team","Hospitality","[""MD""]"
"c7f18ed520f6010dea9431e112cdff4c","99a2ca63ea746b5efed1e387bbf5f524","There was a father [101 yrs-old] and son dining as well and stole the hearts of many hearing their loving conversations.","Positive","People","Team","Hospitality","[""Father"",""Son""]"
"5277ad7cbf23c7cb3fbcccb53746116b","f061e097cf5158f4e765cc0f00f31031","This place is awesome!","Positive","Experience","Loyalty","Loyalty","[]"
"e59b1db639688a30089dbf7dd4f1c5f7","b2d36553e596e9613d53f72e64024416","The staff was very friendly, professional and attentive.","Positive","People","Team","Hospitality","[""staff""]"
"3a8f92ebbf841e6d9928d130532d8b58","ddfbba389881df14b1731f5e5ac734bc","We had the chicken Nachos, tasted great, generous portion.","Positive","Food","Quality","Taste","[""chicken Nachos""]"
"6d735e8bdad070212e01c1fa5000af39","23d267203fccd89a9756af6a4eaa5301","First of all, they took them off the menu, and then they say they still served them, but they stuffed them with cottage cheese instead of real ricotta.","Negative","Food","Menu","Comments","[""cottage cheese"",""ricotta""]"
"2ac9656b4b44087bf0e5dd4a0a32342d","35a8ca1e07e5e91dc882a2a176762735","My fiancé got a burrito and loved it though, so it could have been an ordering error on my end!","Positive","Food","Quality","Taste","[""fiancé"",""burrito""]"
"c7f18ed520f6010dea9431e112cdff4c","70de6fb0f5d3ccd2881a1bab62e60ed8","Of course we had to meet them and they enjoyed their meal and each other's company.","Positive","Experience","Loyalty","Loyalty","[""Father"",""Son""]"
"660970e002b4edbdac741b5ee8d521c5","1892569d30eaa1f30e0a3055dd7b4dd2","Over Medium eggs were still slimy and the bacon was damn near raw.","Negative","Food","Quality","Texture","[""Over Medium eggs"",""bacon""]"
"ef77d4e51026c979198f856a7d14ae97","4a54be4ce95bc203b0d836e51ea1f13f","Easy.","Positive","Experience","Ordering","","[]"
"8f9132e84d9b40fd7dd0a6e8226a5f07","59b7ced3771f2ee967dc268e45a5f215","Wish there was more spacious parking.","Negative","Experience","Amenities","Amenities","[]"
"2b4768c85673232bd7d224fafcad0bfe","72658ee7c1422101da379eec73fbf3c4","Yum 😋","Positive","Experience","Inquiries","Comments","[]"
"2b796e560254da41a63b23b3bb3fbbf0","3b74892b8f48f8a2061519528c725e62","Service was very fast and friendly.","Positive","People","Team","Hospitality","[]"
"fcd7cc560ffa01fad216dfa74168aadd","826975b5b9a029702ae0a30938f1b4b8","Win win win!","Positive","Experience","Loyalty","Loyalty","[]"
"9e855145b243d7f208e811e22f347a43","640e35df1e26c74b8112f3a4c99bf841","Our server was very efficient and did a great job.","Positive","People","Team","Hospitality","[""server""]"
"d9d9e26b34596821bbd778fa831cedaa","f7434c1a6f3861a75251d5d521062230","The best and the coffee sucks!!","Mixed","Food","Quality","Taste","[""coffee""]"
"878e42ae93f91b43d721cacb59582d2f","da25df307226bdcac950f20e9fa50dae","The sauce is delicious and I love that it is sweetened with honey instead of just sugar.","Positive","Food","Quality","Taste","[""sauce"",""honey"",""sugar""]"
"f269a1165cb0af4444806207a1ecdb01","aa2cfba2fcb42e3c595bb2acb481f4ca","The food was horrible.","Negative","Food","Quality","Taste","[]"
"ca95d4dd16b3bb71a7d956e2a7623482","0189e0d495c1aab7d87f7227f3ddc237","An intimate dark bar with a speakeasy-like back bar and cabaret space with an upright piano.","Positive","Experience","Amenities","Amenities","[""bar"",""cabaret space"",""upright piano""]"
"f6395cba2d24e363a202e478b4bbedac","26416c090e4064f5da33f2f40afcdbfa","I ordered the steak picado, and it was delicious.","Positive","Food","Quality","Taste","[""steak picado""]"
"0a7ca6e9b65f8679da55fa00117fa02b","f35f86e8277e348037668dbd77fb727d","To the chef and to the people who help make the food pretty, thank you very much.","Positive","People","Team","Hospitality","[""chef""]"
"1d18d6e611852a9758a650eb4dd28535","cf24a2952b39768db2908314cb515c5e","This is a fantastic spot for Mexican and Mediterranean food here in Palisades.","Positive","Food","Menu","Comments","[""Mexican food"",""Mediterranean food"",""Palisades""]"
"2b4768c85673232bd7d224fafcad0bfe","f350ae1da3fb15b0f4c643ec2b1b2e51","I had the chicken salad with strawberries.","Positive","Food","Menu","Comments","[""chicken salad"",""strawberries""]"
"f0188d5b33b0e44e02e241e6e734e4cf","591311d816566e0db85b5312102f1a45","Two lovely guys I wish I got their names made the tables set up and everything was amazing after!","Positive","People","Team","Hospitality","[""two lovely guys""]"
"b71cd18f5406eff6cd344014b274f673","a0e56e271e5cd563de529d3b53d04858","As workers passed near me serval times with out getting any acknowledgement.","Negative","People","Team","Hospitality","[]"
"7e3037b9777c518df0d74f47b5859c9d","83ebb5c3f3cc5dd54df82b57764cec06","I am so stuffed right now it makes me feel warm and fuzzy. Ha!","Positive","Experience","Loyalty","Loyalty","[]"
"4bbcac26643da9ccc5572c4d8c5c400d","cd1d7c594ba69ec8e947ff3b08028b89","The pancakes are amazing as well.","Positive","Food","Quality","Taste","[""pancakes""]"
"a01d051f1b9bfdffd8fb2d6c0f686e84","8c25fc532f06d12810cf5efe41dcac69","terrific hairdresser","Positive","People","Team","Presentation","[""Owner"",""hairdresser""]"
"8d5d9079bbe27c37dd0dd85d5cb5bc6c","9367aaa8e4dda1a9e289c4e60053fd42","The chicken was very soft and juicy.","Positive","Food","Quality","Texture","[""chicken""]"
"cde5946400767a96f8c631b25604723b","03826c2dc4c07cbf4a0468b37bce9d1a","The food was great, service and atmosphere,","Positive","Food","Quality","Taste","[]"
"7ba63d8b75c448f74c11aa40be65a137","a15e59d63d0d123f8bc112ab1495ebd3","Made sure my drink was never out.","Positive","People","Team","Hospitality","[]"
"3dc2c52861d2f705ece712cc7952a53e","ddfec31ffd82c6bb05eed1e65f3a1160","What a shame!","Negative","Experience","Loyalty","Loyalty","[]"
"feb98359528071fd391cae7f3a32db21","8d478e168c7b0ce2c8567867947eb8a8","Its not convenient at all.","Negative","Experience","Amenities","Inquiries","[]"
"610f71931d7b7d2f6cb2e942612ef5f3","743c589c46e5cce117ea2e636bbcd69f","Food still pretty good.","Positive","Food","Quality","Taste","[]"
"b09234e89c4e2d66da1cd08687438f4d","7beaa9cdbc1b697e03ad28b5d059b6fa","Good atmosphere and service.","Positive","Experience","Amenities","Amenities","[""atmosphere"",""service""]"
"7e3037b9777c518df0d74f47b5859c9d","7c58f980af84f7b1eeac4413d79535c1","This restaurant has got to be the best authentic Mexican restaurant I have ever been to.","Positive","Experience","Inquiries","Comments","[""restaurant"",""Mexican restaurant""]"
"6d735e8bdad070212e01c1fa5000af39","646ec6f663ac862dae43b0c560300f00","It was my favorite place for breakfast.","Positive","Experience","Loyalty","Loyalty","[""IHOP""]"
"6488412a4ac03b419957429a0e636622","fb9641022b25a69e8dea29afd12b5f95","Only at this place have had things stolen from the inside of my jeans.","Negative","Experience","Loyalty","Loyalty","[""jeans""]"
"67b5aaf4da29203653f9691aa312e27b","2a37f91f0ab968d824f8bea477134e9d","Their service was fast and super attentive.","Positive","People","Team","Hospitality","[]"
"c815e78ab2d26930c0ab013efb42a78b","55b27391157f26fae31c03c7172b73b7","If not on the fries get the short rib taco 🤤.","Positive","Food","Menu","Comments","[""short rib taco""]"
"3e48e9a824e69cf062ced03e55bea555","f8a87cb819df7ab057232030ee0c4076","I suspect this waitress considered me a bad person or unable to pay.","Negative","People","Team","Hospitality","[]"
"c49da51129f816aab6cec0cab767cdb7","65c17bf0d6ce63a43622ba68352a42ac","It but the floors were sticky.","Negative","Experience","Cleanliness","Dining Room","[]"
"483bc58ef10d4d043f9f77429f857f82","dbd8d177b5ef00dd533056bc31ebd36d","The friendly staff and quick service made our experience even better.","Positive","People","Team","Hospitality","[""staff"",""service""]"
"7342445bc372e49745896dddfe0bb606","d2f865403bdbdcace1f54810812d831c","We did get very very full though.","Positive","Experience","Loyalty","Loyalty","[]"
"11d1469140e59d38a8b2d4a954a0be32","08bcb7e06ed6286ce554b21c93253f21","Also their prices are high considering their 9 ounce glassware appears to hold only 5 ounces and their 14 ounce glassware couldn't come close to holding 14 ounces.","Negative","Experience","Payment","Pricing Accuracy","[""9 ounce glassware"",""5 ounces"",""14 ounce glassware"",""14 ounces""]"
"c49da51129f816aab6cec0cab767cdb7","432a794d6b95adc28b4ad839dd1273f4","This was the best food ever I loved.","Positive","Food","Quality","Taste","[]"
"32821f75f6097d01700d18ca0b70a4e0","21ad6ee5c279d1fa0a0510ea965e3025","Great spot for a late night snack.","Positive","Experience","Amenities","Comments","[]"
"3675f8e791b5b1f0222e6ce3573788d5","c6b1a387723f9d7aa365f452b373a91c","There used to be a small and a big, and this is smaller than the small used to be AND I paid an extra dollar for it because it was wrung up wrong.","Negative","Food","Quality","Portion","[]"
"2711cd8333cab77fcf014f8934908d4d","b85770a0ac3668979505b0ee2b3aab47","Come see comedy live on Tuesdays at 7:30!","Positive","Experience","Amenities","Amenities","[""comedy"",""Tuesdays"",""7:30""]"
"d63bf8f06951a1fc6073a8002cbe6250","2935b2fb3a7d8a1a09d855f66c497e33","Love the food here when, in the perfect time, it was not busy, and the presentation was good","Positive","Food","Quality","Appearance/Presentation","[]"
"ef887dcb3a5585973a37075825f65150","0f7611235c76239b70a415e53232b2c9","Was told new owners and it’s not the same.","Negative","Experience","Loyalty","Loyalty","[""new owners""]"
"507ba3ed88c9cc1ff642bff1ff7afb37","7881c622008784a29bacc7401b29cba4","All vegan! All organic! Meatless Mexican cuisine that is so full of flavor it can please the pickiest of eaters.","Positive","Food","Quality","Taste","[""vegan"",""organic"",""Meatless Mexican cuisine""]"
"7c559c51e85d97cf4f1c5cd546cedfc9","c52ab25e312539ef265b43c5ee8d4163","W&F knows how to turn a house into a home.","Positive","Experience","Amenities","Inquiries","[""W&F""]"
"05cce806e7f5488cd6a29408d31de2ee","402dcf927a3eab75f395216c39c14e74","Our food came quickly.","Positive","Experience","Ordering","Speed of Service","[]"
"629ae84750aa7523c52024bd961e7722","863eb055c0aaf0b5a260972de38bfcf8","but was good experience and the food was great.","Positive","Food","Quality","Taste","[]"
"16f4316e007da8762259127c5f6e03ad","3c340954b4d6ebc1433c286992f0ca40","If it wasn't for the melted cheese, I would've said no.","Negative","Food","Quality","Taste","[""melted cheese""]"
"18ac6f9946924aea30d52da685c9c042","9e1ec2f753e369864a0aae73f04a0051","It wasn’t too busy and the staff were very helpful.","Positive","People","Team","Hospitality","[""staff""]"
"afe93f0212ec5da8d7bced8a38b12079","79eb85b3ea361b4825290d7b1f321036","Really great staff and a hearty breakfast to kick off your day in full speed.","Positive","People","Team","Hospitality","[""staff"",""breakfast""]"
"bf5a04bb8ba812c399d8cf4c14dbf226","5b2a404c87c443c73a5213248f66e700","It's very economical during happy hours (3-8 PM every day).","Positive","Experience","Payment","Pricing Accuracy","[""happy hours"",""3-8 PM""]"
"14fe7e6ed21ced5fb8584d9e0af12e8c","accefe12174af89a2388c9f7323b919e","Always love American diner, the first time trying Ihop and I love it.","Positive","Experience","Loyalty","Loyalty","[""American diner"",""Ihop""]"
"68c9b4a49cb5aba9d28d3cc2abc11c34","14b57e430a3351e0d12e2143f752908b","The worst place to have your breakfast in,","Negative","Experience","Cleanliness","Dining Room","[]"
"0a5125337a9188764eed56a723237810","bf57e56e16ae287f4f977449898021af","Other cities don't charge for coffee if you are ordering food.","Negative","Experience","Payment","Pricing Accuracy","[""other cities"",""coffee"",""food""]"
"e9fa6ec73bb625365fa8e9bf4c76aa59","158d7e271db89e6c24e182ec1152289a","The tacos tasted sour so we had to throw away.","Negative","Food","Quality","Taste","[""tacos""]"
"181de88bce5e0a2e35f77bd0fd42b5f0","6e88978915dd37b0c91416e2f2353766","We especially loved the open patio and downtown atmosphere on a nice summer evening.","Positive","Experience","Amenities","Amenities","[""open patio"",""downtown atmosphere"",""summer evening""]"
"d72ec3aa0e8dbcc8514fa21755f23855","4b8995ed13dd7cb9ae06638f51045303","It’s a nice cozy atmosphere.","Positive","Experience","Amenities","Amenities","[""cozy atmosphere""]"
"16f4316e007da8762259127c5f6e03ad","dbd7445a39b5b593101a3911a29e12c5","It was almost like it wasn't even cooked.","Negative","Food","Quality","Temperature","[]"
"32821f75f6097d01700d18ca0b70a4e0","e2b82716cc39fc28860c13a97ed11205","I come here for ihoppy hours with a friend.","Positive","Experience","Loyalty","Loyalty","[""ihoppy hours"",""friend""]"
"c1c1cc96fcb5a0a6fb86d4e7137fda35","d19a17c49c68536286d25493a4d30b4f","Overall, 10/10 experience.","Positive","Experience","Loyalty","Loyalty","[]"
"2e22204c802449219e31c60c312cfde6","8a8290f2bea74463a2ba68b4b34ab1e2","Everyone has always gone out of their way to be helpful.","Positive","People","Team","Hospitality","[]"
"acd1cc11fb8245e12eea0b782ef3853d","c2b903947b005d7dcfff945c393f20f9","We're not eager to return because we prefer full service.","Negative","Experience","Loyalty","Loyalty","[]"
"65c66d74c2325137f0bf50e45619a604","6fd8477848d1283489aa6952eb84ea8f","Everyone gets crammed into a corner of the building while everything is open.","Negative","Experience","Amenities","Amenities","[]"
"567496072cca0189feae1c7df5e53f13","4b29369365f9f063d87f0d8461479e82","Carlos made our night so fun.","Positive","People","Team","Hospitality","[""Carlos""]"
"ca81095d81881e70bdee37c9abe01bc4","367bf7bd308cc228c6e2be7d3dee3335","I picked up an order at this location around 12 pm and the person who received me was super friendly and delivered a fast service.","Positive","People","Team","Hospitality","[""location""]"
"8d5d9079bbe27c37dd0dd85d5cb5bc6c","0397ee00874b0dbb6cbfc6e29fb2e30e","Very large portion and delicious.","Positive","Food","Quality","Portion","[""portion""]"
"c01e62ce81827f011d77c76c23914935","19f99627c6b465c372b7291ef4c371e3","Mel our server was awesome, personable and accommodating.","Positive","People","Team","Hospitality","[""Mel""]"
"fcd7cc560ffa01fad216dfa74168aadd","5ceeb98e69ca3dbc194d0cc55317aaa6","Free wifi.","Positive","Experience","Amenities","Comments","[""wifi""]"
"69c0841b17189018f9399b13252f9d9c","e38a68f372f6d1f15e57a15249297627","Super power; Food served fast, awesome portions and beyond delicious.","Positive","Experience","Ordering","Speed of Service","[""Food""]"
"b0fd7d937df74721def5f83f0f16528e","b26400812faa09c429cea9735aa645da","The atmosphere is great and the space is huge.","Positive","Experience","Amenities","Amenities","[]"
"2662d9ff6f08caea940044f0ed8e7c42","b0fd1fd6d7485449953e01a0570c9281","The nachos with the blanco queso are fire.","Positive","Food","Quality","Taste","[""nachos"",""blanco queso""]"
"567496072cca0189feae1c7df5e53f13","357ebc9ff3e8eb9f25868dabbf916d4c","All the dancers were so hot.","Positive","People","Team","Presentation","[""dancers""]"
"ef77d4e51026c979198f856a7d14ae97","d90ce980ae13c978879e60db9a387a6d","I’ve been going for over 25 years.","Positive","Experience","Loyalty","","[]"
"28bc6ed6fdff2494e5c1793273668776","f64dcc2ef292d749912ab0f6fdbf8fd9","Today we got seated, then waiting waiting and waiting and not a single server ask if we were already been helped until one of the helpers came to ask.","Negative","People","Team","Hospitality","[]"
"2b1cacf836678060517e35b88ea88118","83f9e9beb909af13fcab7bb06ec9c2cc","Amazing vegan place!","Positive","Experience","Amenities","Comments","[""vegan place""]"
"935bc5df37b68bb01c5325085c2fcf47","cf6ac95c58d085ffa9750da3fefee8e4","She was great though.","Positive","People","Team","Hospitality","[""she""]"
"16f4316e007da8762259127c5f6e03ad","88cb8ae73ed2964a46ad41abe2b4e04e","Service was friendly and polite, but the food (burrito specifically) was extremely cold.","Negative","Food","Quality","Temperature","[""Service"",""food"",""burrito""]"
"660970e002b4edbdac741b5ee8d521c5","4c3c17d03603ad154054c1f4ec2bfdd6","Never rushed so fast to eat.","Negative","Experience","Ordering","Speed of Service","[]"
"4bbcac26643da9ccc5572c4d8c5c400d","dd47d7d06b656fee47ca218097fc4f88","I recommend the breakfast Burrito, it comes in two smaller portions for an easy to handle meal.","Positive","Food","Menu","Comments","[""breakfast Burrito""]"
"2f38557c0e6d92658c7b71277e3eeff8","e85af8787a94e0f954f08a0248103d66","Our server Christal was very attentive and friendly.","Positive","People","Team","Hospitality","[""Christal""]"
"28bc6ed6fdff2494e5c1793273668776","b6825a6dcdc671fcf6835eb15dd2a468","My omelette was pure egg no meat no vegetables!!","Negative","Food","Quality","Taste","[""omelette"",""meat"",""vegetables""]"
"74c78a0569cae39583908ec861238300","31e87c02bb6d11678f50c686fef5abca","The paintings and decor enhance the nostalgic breakfast diner atmosphere, making it a perfect spot for a cozy meal.","Positive","Experience","Amenities","Comments","[""paintings"",""decor"",""nostalgic breakfast diner atmosphere""]"
"1e5795c4782b92eec801852c1cfb16e9","516aea7741cb3476e0fc0277be879491","Good prices too.","Positive","Experience","Payment","Cost of Meal","[]"
"fc27c85c9dd0806ac8f1b61c24bef44c","f7efb710eca75b41d0c51ffa05f507ab","The corn tortillas were a great addition to this breakfast.","Positive","Food","Quality","Taste","[""corn tortillas"",""breakfast""]"
"ef77d4e51026c979198f856a7d14ae97","16c1bf114cb70fd440dbccd13073936d","Good place to grab quick lunch before the beach.","Positive","Food","Menu","Comments","[""lunch"",""beach""]"
"0a7ca6e9b65f8679da55fa00117fa02b","fe42eb22ecbf2e3804fbc0a25c296d61","Yummmmm😋😋😋😋😋","Positive","Food","Quality","Taste","[]"
"99e5a9c5227478269dd1b54beaa834bf","8e7c76aa3d10f651b3821d24fa66bc22","The moment we arrived, he greeted us with a smile, showed genuine kindness throughout our interaction and made sure everything was up to par.","Positive","People","People","Hospitality","[""Dhiman""]"
"e4a840c8419098663c45ded4ce2a2de6","aaf8b9d267037d10f3b08cf5c3949bf5","This is a very busy location however you don't have to wait more than 20 minutes for a table.","Positive","Experience","Ordering","Speed of Service","[""location"",""table""]"
"9bbf2e8648947d9810a5c504ce379464","01b49e079d498ff747a0f95c4a855b57","The faces of the employees look as if they are unhappy working in this establishment, and they also walk around with such faces as if they are in slavery!!!!","Negative","People","Team","Presentation","[""employees"",""establishment""]"
"257ad0bbbcc396bc690c0e3f4e0fdced","a5507831dbb7f7b4b909c7d241f50629","When I noticed a couple just walking in and being seated by another waiter while we were already waiting.","Negative","Experience","Ordering","Ordering Process","[""couple"",""waiter""]"
"b7fb9c39cbec721fbeab35cae6d0d4e1","bca307b476e9c59212c98542494ca6f5","Fast and friendly service.","Positive","People","Team","Hospitality","[]"
"aaa40bf5f30576ef627c99a625971d87","a2ec90fd04f39b05a7697c11f529639f","IHOP prices have increased a lot recently, so I wouldn't come here without some sort of coupon.","Negative","Payment","Cost of Meal","Pricing Accuracy","[""IHOP"",""prices"",""coupon""]"
"ef887dcb3a5585973a37075825f65150","1e3f1c5674a125ac9131c03ece56d0e9","One slice of bread cut in half, hash-brown serving is thin, Omelette has no flavor but thick.","Negative","Food","Quality","Taste","[""bread"",""hash-brown"",""Omelette""]"
"20141c7b6827c5e79bde8503738daba9","213a73b44ee8c6b5021d6d48fd5c5e27","Drinks are ok but very expensive even during happy hour.","Negative","Experience","Payment","Cost of Meal","[""drinks"",""happy hour""]"
"f269a1165cb0af4444806207a1ecdb01","9170e749fb8c2f0cfbdf29747e4a859d","The only good thing there was the coffee.","Positive","Food","Quality","Taste","[""coffee""]"
"321ff57906cdadc9666de7c45e2e982a","eba56cd412eedcd69bfaf6e6c2ea3b9a","Went to this IHOP late Sunday night and the food was good but the service was even better.","Positive","Food","Quality","Taste","[""IHOP""]"
"ddf7026b962f8de2bf3be26cbfbcc7fd","6d33d8be3709143ef4010d70dd318b97","Absolutely loved this place.","Positive","Experience","Loyalty","Loyalty","[""restaurant""]"
"ef77d4e51026c979198f856a7d14ae97","f6f19ce12aaabad46da3bae352f17633","Casual.","Positive","Experience","Amenities","","[]"
"839cecb08896a2139c362ba7b81ecbb9","856bc16c5e1b4e0d06083e3bb0aabad1","The surprise me taco was the best one!","Positive","Food","Quality","Taste","[""surprise me taco""]"
"c815e78ab2d26930c0ab013efb42a78b","e05d8b3c1f527646e93ff40be7a22fcd","But to be honest everything here is good...","Positive","Food","Quality","Taste","[]"
"8fcab4f97a3da6ef02275b7e32c7452f","a63f6d6a2881670a4d3a94996b451623","asked for extras and only gave us 3 more creamers and sugars","Negative","Food","Issues","Availability","[""creamers"",""sugars""]"
"d14fc56521b78564ee358f29488e25c6","38a8d9d52c70ebc125a251123840e94c","Also when you ask them to use real eggs for the omelet they do it!","Positive","Food","Issues","Availability","[""real eggs"",""omelet""]"
"a5ce6387c0110ca1970c1cfa1395ca92","f2d41187a591ee4f08f5ba6887c4d5af","The egg Benedict came hard boiled and was replaced.","Negative","Food","Issues","Order Accuracy","[""egg Benedict""]"
"4c7ad1d8ceb14d40af7842b81326906b","8f6364609e3421c1ad513ad68ec1458e","I had such great conversation with Julianne, she’s the one who cashed me out, she enlightened me about the yummy margaritas and we even cracked some funny jokes together haha!","Positive","People","Team","Hospitality","[""Julianne"",""margaritas""]"
"483bc58ef10d4d043f9f77429f857f82","e9afd5d3105657c95b0ccf810251c93b","Fuzzy's Taco Shop made our date night special, and we can't wait to return!","Positive","Experience","Loyalty","Loyalty","[""Fuzzy's Taco Shop"",""date night""]"
"bdd1bf4058485084f794430cb8dfefd2","60e6d1567366235dfc0f34f7d7f69ed0","There is a small dining area and a bar available with a couple seats as well.","Positive","Experience","Amenities","Comments","[""dining area"",""bar"",""seats""]"
"65c66d74c2325137f0bf50e45619a604","3d004a8ea16b997303c66d6fdf8e34cd","The building is falling apart.","Negative","Experience","Cleanliness","Dining Room","[]"
"71956f565da657dccf06bcd267edaa31","0e4e1b07260a458925ae315d4f9cb2f0","Amazing group of respectable interior decorators.","Positive","People","Team","Presentation","[]"
"9bbf2e8648947d9810a5c504ce379464","fb8e19ffa8e75b8ada57f09da18747ea","The photo shows that I haven’t finished eating as I should be looking for a credit card!","Negative","Experience","Payment","Payment Processing","[]"
"ca95d4dd16b3bb71a7d956e2a7623482","504c89a66fb311ba841fac9153ba6aa8","However, there is the most amazing taco truck about 20 paces away around the corner that is consistent--there most evenings-- serving a variety of Mexican food plates, with buckets of self-serve condiments and sauces available.","Positive","Food","Quality","Taste","[""taco truck"",""Mexican food"",""condiments"",""sauces""]"
"3e48e9a824e69cf062ced03e55bea555","9a9690c4110f6f7165c631665002c4ae","Since I was very hungry, I didn't say anything and paid silently.","Negative","Experience","Payment","Cost of Meal","[]"
"d14fc56521b78564ee358f29488e25c6","c8c8170c0784e32a600c9cdf674a5507","We hadn’t been to IHOP for a long time and were pleasantly surprised to see the menu has gotten so diverse with so many choices and fancy delicious items.","Positive","Food","Menu","Comments","[""IHOP"",""menu""]"
"78e9cc79455a3fcd880b79f349e7c0ac","fce52f699eabf5e457937c15965a6982","When you want regular tacos get the OG tacos.","Positive","Food","Menu","Comments","[""OG tacos"",""tacos""]"
"7ba63d8b75c448f74c11aa40be65a137","2fd017a66c4ba091feb8b24d9fef931e","Highly recommend doing the drag brunch.","Positive","Experience","Inquiries","Inquiries","[""drag brunch""]"
"64ad504f0f566477328f271c0256c840","aebaff78160828cb057a04b3bd34d876","She asked the cook and told her that the sandwich came like that way that's the stupid answer.","Negative","People","Team","Hospitality","[""cook""]"
"05f503abb42b62692117816f927697ec","a4a03d1e59ebb908be504f1ffb21e5bd","Ordered the mixed combo with a side of lentil soup and baba for a couple of hangry truck driving types (co-pilot in photo) and this truly did not disappoint!","Positive","Food","Menu","Comments","[""mixed combo"",""lentil soup"",""baba"",""truck driving types""]"
"cde5946400767a96f8c631b25604723b","6bd494be576dfeaaca86ba9bf3434189","and Before my sister could get the first bite on her food, they ASK HER FOR PAYMENT OF HER FOOD,","Negative","Experience","Payment","Cost of Meal","[""sister""]"
"fa172e3972c09c44b55f34623861d3fb","ef5eaf68f4befe6cf41009c03a4e51f6","Really represents the big names and the lesser knowns fairly well, plus if you want to try a new liquor without buying a regular size bottle that you might not like, they have a pretty extensive selection of single serves.","Positive","Food","Menu","Comments","[""big names"",""lesser knowns"",""liquor"",""single serves""]"
"148aa56d6ae2452bf2032be94cd3478c","1c4a78bc6a49e5c0a91dd9e574ac5aab","I'd go back again when I get back to LA!","Positive","Experience","Loyalty","Loyalty","[""LA""]"
